id,Gender,Travel,Age,Mode of reservation,Class,Distance Travelled,Departure/Arrival time convenient,Ease of Online booking,Platform Number,Food Service,Railway service,Seat comfort,Ticket-collector service,Washroom service,Baggage security score,Compartment safety score,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
37543,Female,frequent,13,online,first-class,1656.0,5,5,5,3,3,3,1,1,4,2,3,36,16.0,0
56060,Female,frequent,44,offline,second-class,3960.0,4,4,3,4,5,5,5,3,5,5,5,0,0.0,0
18229,Female,frequent,26,online,first-class,5812.8,2,2,2,2,2,4,2,5,3,2,2,0,18.0,0
70485,Female,frequent,24,online,first-class,4201.6,2,2,2,3,3,3,1,1,4,2,3,0,0.0,0
28290,Male,non-frequent,24,online,second-class,747.2,4,1,4,2,1,2,4,1,3,1,2,0,1.0,0
112904,Female,non-frequent,23,online,second-class,1806.4,3,3,3,3,5,3,2,4,4,3,3,201,190.0,0
10068,Male,frequent,51,offline,second-class,953.6,2,3,4,2,3,2,4,2,4,4,2,0,38.0,0
50402,Female,frequent,42,online,first-class,715.2,2,2,2,2,3,3,1,1,1,3,3,18,8.0,0
20537,Female,frequent,51,online,first-class,3788.8,5,3,3,4,5,3,5,5,5,2,1,0,0.0,1
26182,Male,non-frequent,16,online,second-class,646.4000000000001,0,1,2,4,1,4,4,4,3,2,4,0,0.0,0
67029,Female,frequent,55,online,first-class,1542.4,2,2,2,3,4,3,2,2,2,3,4,2,0.0,0
40362,Female,non-frequent,37,online,second-class,2000.0,3,3,3,3,5,5,4,4,4,5,5,179,165.0,0
108808,Female,frequent,22,offline,second-class,929.6,4,2,1,3,2,5,4,5,5,3,3,0,0.0,0
121631,Female,non-frequent,30,online,first-class,1459.2,0,0,5,3,0,3,3,2,4,3,3,0,0.0,1
129588,Male,frequent,58,online,first-class,6054.400000000001,5,5,5,3,4,3,3,2,3,1,1,8,2.0,0
83831,Female,frequent,43,online,first-class,680.0,4,4,4,1,3,3,1,1,1,2,3,6,9.0,0
8609,Male,frequent,30,offline,first-class,2193.6,4,3,3,4,3,4,4,5,4,5,4,20,12.0,0
104273,Female,non-frequent,31,online,first-class,2798.4,4,4,1,1,4,1,3,4,3,5,1,10,0.0,0
129486,Male,frequent,73,online,second-class,1926.4,5,5,5,4,4,4,3,3,3,4,4,2,1.0,0
15666,Male,frequent,36,online,first-class,1222.4,3,2,3,2,2,1,5,5,5,1,1,0,0.0,1
33249,Female,non-frequent,22,online,first-class,161.60000000000002,2,3,1,5,3,5,2,1,1,4,5,0,0.0,0
74435,Female,frequent,14,online,first-class,4033.6000000000004,3,3,3,5,4,5,5,2,4,3,5,0,0.0,1
91107,Male,frequent,31,offline,second-class,432.0,3,1,3,4,1,1,3,3,3,3,4,13,9.0,0
99758,Female,frequent,41,offline,second-class,408.0,3,2,4,3,2,3,4,2,3,1,3,2,0.0,0
6078,Male,frequent,15,offline,second-class,1008.0,1,2,2,2,2,2,4,2,3,3,2,0,19.0,0
72482,Male,frequent,43,online,second-class,1576.0,3,3,3,3,3,3,1,1,2,3,3,29,28.0,0
58425,Female,frequent,43,online,first-class,4875.2,2,2,2,1,1,1,3,3,3,3,3,39,20.0,1
124065,Male,frequent,36,offline,second-class,3444.8,4,2,4,2,2,2,3,1,2,3,2,0,38.0,0
27082,Male,non-frequent,34,online,second-class,3993.6000000000004,2,2,5,5,2,5,4,1,3,1,5,0,0.0,0
55779,Male,frequent,36,offline,second-class,958.4000000000001,4,3,4,3,3,3,4,2,1,4,3,0,8.0,0
50874,Male,frequent,14,offline,second-class,174.4,4,2,4,2,2,2,5,2,3,5,2,0,0.0,0
56254,Male,frequent,41,online,first-class,5566.400000000001,3,3,3,2,5,4,5,5,5,3,4,0,0.0,1
15398,Male,frequent,41,online,first-class,262.40000000000003,5,5,5,3,2,4,5,5,3,2,2,0,0.0,1
119026,Female,non-frequent,20,online,second-class,1696.0,2,2,4,5,2,5,1,2,4,3,5,0,0.0,0
110493,Female,frequent,53,offline,second-class,1412.8000000000002,5,2,3,3,5,5,1,2,1,4,1,1,0.0,0
24728,Male,frequent,8,offline,second-class,649.6,4,5,3,1,5,1,4,3,4,3,1,25,38.0,0
83969,Male,frequent,54,online,first-class,513.6,4,4,4,2,2,2,3,3,3,2,4,2,0.0,0
30134,Female,frequent,12,offline,second-class,638.4000000000001,5,2,2,3,2,3,3,2,5,3,3,0,0.0,0
126485,Female,frequent,48,online,second-class,2860.8,3,3,3,5,3,3,4,3,4,4,4,0,16.0,0
87697,Male,frequent,35,offline,second-class,969.6,5,2,2,3,2,3,3,2,4,4,3,39,48.0,0
9625,Male,frequent,38,online,handicapped-class,460.8,4,3,4,2,2,2,1,4,4,1,2,0,0.0,0
104547,Female,frequent,69,offline,second-class,2009.6000000000001,1,3,2,2,1,2,1,3,1,1,4,0,0.0,0
44380,Male,frequent,49,offline,second-class,366.40000000000003,5,2,2,2,2,2,5,3,5,4,2,0,8.0,0
127056,Male,frequent,23,online,first-class,6009.6,1,1,1,3,3,3,3,4,5,5,3,2,0.0,1
121687,Male,frequent,56,offline,second-class,524.8000000000001,4,3,3,5,3,5,3,2,4,1,5,0,0.0,0
117166,Male,frequent,37,offline,second-class,1035.2,3,3,3,2,3,5,5,1,3,3,2,67,53.0,0
15814,Male,frequent,31,offline,second-class,393.6,4,4,3,4,4,4,2,5,2,2,4,1,6.0,0
72688,Male,frequent,11,offline,second-class,1542.4,3,2,3,5,2,5,4,1,3,3,5,14,0.0,0
67394,Female,non-frequent,25,online,second-class,947.2,3,4,4,1,4,1,3,4,4,1,1,2,12.0,0
122108,Female,frequent,14,offline,second-class,208.0,5,2,4,4,2,4,4,1,1,5,4,0,19.0,0
57006,Male,frequent,27,offline,second-class,4104.0,0,3,5,3,4,4,4,5,5,4,4,1,0.0,0
36116,Female,frequent,46,online,second-class,2499.2000000000003,5,5,5,1,4,5,4,4,4,3,1,0,0.0,1
62041,Male,frequent,59,online,first-class,3960.0,2,2,2,2,2,2,1,3,4,2,2,157,171.0,0
57422,Female,frequent,18,offline,second-class,644.8000000000001,5,4,3,1,4,1,5,4,4,3,1,18,24.0,0
123214,Male,frequent,48,offline,second-class,1009.6,5,4,3,1,4,1,5,3,5,2,1,0,0.0,0
101718,Male,frequent,34,offline,second-class,1577.6000000000001,1,1,4,3,1,3,2,3,3,1,3,16,10.0,0
125019,Female,frequent,67,offline,second-class,294.40000000000003,4,1,2,3,5,5,3,1,3,3,3,0,41.0,0
4825,Male,frequent,46,online,first-class,4772.8,4,4,4,4,3,4,1,1,1,4,4,0,0.0,0
112527,Female,frequent,69,offline,second-class,1454.4,5,2,4,3,3,1,4,2,4,1,4,5,0.0,0
125502,Female,frequent,38,online,first-class,1065.6000000000001,4,3,4,3,4,3,3,3,3,4,2,0,0.0,0
96260,Female,frequent,58,offline,second-class,784.0,5,3,5,1,2,2,5,3,5,5,3,0,0.0,0
3919,Female,frequent,9,offline,second-class,340.8,4,3,4,5,3,5,3,2,3,2,5,0,0.0,0
11438,Male,frequent,10,online,handicapped-class,771.2,4,4,4,3,3,1,2,5,3,3,3,1,6.0,0
77685,Male,frequent,16,online,first-class,1169.6000000000001,2,4,4,3,3,3,1,1,3,3,3,7,0.0,0
101169,Male,frequent,20,online,first-class,2870.4,1,1,1,1,1,1,4,4,2,2,1,0,0.0,0
118954,Female,frequent,70,online,first-class,451.20000000000005,5,4,5,3,4,3,4,4,4,4,4,80,72.0,0
43499,Female,frequent,51,offline,second-class,950.4000000000001,4,1,3,1,3,4,2,1,2,2,1,0,0.0,0
34052,Female,frequent,40,online,second-class,2678.4,1,1,1,2,3,2,3,5,4,5,2,0,0.0,1
2243,Female,non-frequent,43,online,first-class,1104.0,3,3,4,5,3,5,5,3,4,3,5,49,45.0,0
103335,Female,frequent,51,offline,second-class,2193.6,2,2,4,2,4,3,2,2,3,3,1,9,31.0,0
5489,Male,frequent,51,online,first-class,5289.6,3,3,3,2,4,5,4,4,4,4,4,0,6.0,1
125811,Female,non-frequent,31,online,second-class,1620.8000000000002,3,3,3,1,3,1,4,3,3,3,1,0,,0
44610,Female,frequent,8,online,second-class,812.8000000000001,3,3,3,1,1,1,2,4,3,4,1,0,8.0,0
14501,Male,frequent,59,online,second-class,524.8000000000001,4,4,4,4,4,4,3,2,3,2,4,0,0.0,0
21975,Female,frequent,50,offline,second-class,716.8000000000001,4,5,3,4,5,4,5,5,5,4,3,69,54.0,0
79575,Male,non-frequent,35,online,second-class,1219.2,3,3,3,5,3,5,4,2,4,1,5,2,0.0,0
36774,Male,frequent,42,online,first-class,4177.6,1,1,1,3,3,3,5,1,2,3,3,54,53.0,0
74287,Male,frequent,47,online,second-class,1260.8000000000002,5,5,5,4,4,4,5,1,3,2,4,0,0.0,1
100184,Female,frequent,25,offline,second-class,1160.0,4,3,1,2,3,2,2,5,5,4,2,14,7.0,0
37726,Male,frequent,28,offline,second-class,1710.4,5,1,1,3,1,3,3,4,4,4,3,6,0.0,0
25196,Female,frequent,24,online,handicapped-class,923.2,3,3,3,5,4,5,2,4,1,1,5,11,1.0,1
63624,Male,frequent,52,online,first-class,5246.400000000001,5,5,5,5,4,4,1,1,1,1,1,0,0.0,0
18661,Female,frequent,13,offline,second-class,404.8,5,3,2,4,3,3,3,3,5,1,4,0,0.0,0
21410,Male,frequent,46,online,first-class,529.6,4,4,4,4,1,3,4,4,4,3,1,0,0.0,1
107436,Male,frequent,49,offline,second-class,748.8000000000001,4,2,3,2,2,3,3,2,5,4,2,40,30.0,0
49826,Female,frequent,61,online,first-class,5206.400000000001,4,4,4,3,4,4,1,1,1,3,4,0,0.0,0
56695,Male,frequent,48,offline,second-class,1595.2,4,3,3,3,3,3,4,4,4,5,3,0,6.0,0
13290,Female,non-frequent,30,online,handicapped-class,748.8000000000001,2,2,1,5,2,3,3,2,1,1,5,30,16.0,0
10407,Female,frequent,43,online,first-class,5412.8,1,1,1,5,5,4,4,4,4,5,4,0,0.0,1
38273,Female,frequent,28,offline,second-class,1812.8000000000002,4,1,4,3,1,3,5,1,3,2,3,84,76.0,0
17129,Female,non-frequent,59,online,second-class,755.2,0,4,5,2,4,4,3,4,2,2,2,0,0.0,0
96744,Female,non-frequent,49,online,handicapped-class,1113.6000000000001,3,3,4,2,3,1,1,3,3,2,2,22,18.0,0
61793,Female,frequent,70,offline,second-class,2206.4,5,2,1,3,2,3,1,2,1,4,5,6,0.0,0
66121,Male,frequent,58,online,first-class,3657.6000000000004,1,1,1,4,3,3,3,3,3,4,1,36,25.0,0
128208,Female,non-frequent,37,online,first-class,963.2,2,2,2,2,2,2,5,3,4,3,2,0,0.0,0
36652,Male,frequent,68,offline,second-class,1979.2,5,1,4,4,1,4,5,2,5,4,4,0,0.0,0
73932,Male,frequent,64,online,first-class,3747.2000000000003,1,1,1,3,2,3,1,1,1,4,4,3,0.0,0
55522,Female,frequent,13,offline,second-class,1585.6000000000001,4,1,4,3,1,3,5,2,4,5,3,1,0.0,0
102048,Male,non-frequent,23,online,second-class,377.6,0,2,4,4,2,4,3,3,4,2,4,0,0.0,0
6039,Male,frequent,26,online,second-class,1008.0,1,1,1,3,3,1,1,5,4,4,3,0,15.0,0
78312,Female,frequent,56,offline,handicapped-class,2556.8,4,1,3,3,3,5,3,1,3,5,5,0,7.0,0
46448,Female,frequent,59,online,first-class,5033.6,4,4,4,3,5,5,4,4,4,5,3,3,2.0,1
80918,Female,frequent,54,online,second-class,545.6,2,4,4,3,4,4,1,1,1,1,4,5,0.0,0
39151,Female,non-frequent,24,online,second-class,190.4,3,4,3,4,4,4,3,3,3,4,4,172,189.0,0
30298,Female,frequent,56,online,second-class,2452.8,5,5,5,3,4,3,3,3,3,1,2,0,0.0,0
9875,Male,frequent,58,online,first-class,571.2,1,1,1,3,4,4,2,2,2,4,4,0,0.0,1
129803,Female,frequent,41,offline,second-class,492.8,4,4,1,1,4,1,4,2,5,4,1,1,0.0,0
40948,Male,frequent,68,offline,handicapped-class,940.8000000000001,5,3,2,2,3,2,4,4,5,4,2,0,0.0,0
36242,Female,frequent,21,offline,first-class,1164.8,5,0,1,2,0,2,5,2,2,5,2,0,0.0,0
123497,Female,frequent,60,online,second-class,3673.6000000000004,2,5,5,3,2,4,4,4,4,3,4,0,0.0,0
29377,Female,frequent,45,online,first-class,3931.2000000000003,2,2,2,3,3,3,5,4,4,3,3,25,24.0,0
101119,Male,frequent,29,online,first-class,2768.0,2,2,2,1,1,1,2,1,4,1,1,0,0.0,0
103608,Male,frequent,7,offline,first-class,648.0,4,3,3,1,3,1,5,4,4,4,1,119,118.0,0
14018,Male,frequent,52,offline,second-class,291.2,5,0,3,2,0,1,5,2,5,3,2,67,76.0,0
14619,Male,frequent,70,online,first-class,3392.0,3,3,3,5,3,3,2,2,2,3,1,109,131.0,0
57592,Male,frequent,32,offline,second-class,2555.2000000000003,4,4,1,5,4,5,3,4,5,4,5,0,1.0,0
5450,Female,frequent,57,online,first-class,3268.8,2,2,2,5,5,4,5,5,5,3,4,31,17.0,1
5282,Female,frequent,66,offline,second-class,612.8000000000001,5,2,3,4,5,5,5,2,3,3,3,0,17.0,0
38392,Female,non-frequent,48,online,second-class,2601.6000000000004,3,3,4,1,3,1,3,3,2,2,1,0,0.0,0
43413,Male,frequent,47,online,handicapped-class,555.2,5,5,5,5,5,5,3,1,3,2,5,0,2.0,1
23578,Male,frequent,53,online,second-class,1267.2,2,2,2,5,5,5,4,5,5,5,5,0,11.0,1
115380,Female,frequent,51,online,first-class,4156.8,3,3,3,1,4,4,4,4,4,3,2,1,0.0,0
11309,Female,frequent,46,offline,second-class,395.20000000000005,3,2,4,4,1,5,2,2,1,4,3,0,5.0,0
25780,Female,frequent,23,online,first-class,4264.0,1,1,1,4,5,4,5,1,2,5,4,0,0.0,1
11515,Male,frequent,18,offline,handicapped-class,492.8,5,3,3,2,3,2,3,5,4,4,2,0,3.0,0
87069,Male,frequent,42,online,first-class,5412.8,5,2,5,4,5,4,5,5,5,5,3,0,0.0,1
115898,Male,frequent,23,online,first-class,5432.0,5,5,5,4,4,4,2,2,4,2,4,0,0.0,0
3775,Female,frequent,48,online,first-class,4571.2,4,4,4,3,4,4,4,4,4,5,5,30,28.0,1
12188,Female,frequent,20,offline,second-class,1720.0,4,2,3,5,2,5,4,3,5,3,5,0,0.0,0
125392,Male,frequent,31,online,first-class,2304.0,4,5,5,4,4,4,3,2,5,3,4,0,12.0,1
21610,Female,frequent,53,online,first-class,3548.8,2,2,2,2,2,2,3,3,3,4,4,43,32.0,0
103591,Male,frequent,45,online,second-class,721.6,4,4,4,1,1,1,1,3,2,4,1,28,24.0,0
76168,Female,frequent,70,offline,second-class,873.6,3,2,1,5,1,5,5,2,5,4,3,0,0.0,0
93847,Male,frequent,65,offline,second-class,625.6,1,5,3,3,5,3,3,1,3,2,3,0,0.0,1
103783,Female,frequent,42,online,first-class,5668.8,4,3,3,4,4,3,2,2,2,4,3,0,1.0,0
89255,Male,frequent,54,online,first-class,724.8000000000001,2,2,2,3,5,4,2,2,2,4,4,0,0.0,1
104468,Male,frequent,29,offline,second-class,1796.8000000000002,3,1,3,1,1,1,2,4,1,1,1,13,21.0,0
28549,Male,frequent,49,offline,second-class,4344.0,4,1,4,5,1,5,5,3,4,3,5,15,0.0,0
65490,Male,frequent,59,offline,second-class,1707.2,2,3,3,4,3,5,3,5,4,1,4,24,27.0,0
10267,Female,frequent,65,offline,first-class,432.0,4,4,1,2,5,4,1,4,1,3,5,0,0.0,1
111805,Female,non-frequent,33,online,second-class,558.4,1,3,3,4,3,4,4,3,4,1,4,19,39.0,0
81559,Male,frequent,25,online,first-class,1497.6000000000001,2,2,2,3,3,3,2,2,3,2,3,0,0.0,0
67221,Female,frequent,22,offline,second-class,1790.4,4,2,5,2,2,2,4,4,5,4,2,4,0.0,0
120252,Female,frequent,50,online,first-class,2393.6,2,2,2,2,5,4,4,4,4,5,3,0,4.0,1
7774,Male,frequent,47,online,first-class,4056.0,2,2,2,5,4,4,3,3,3,1,4,0,0.0,0
96686,Female,frequent,41,online,first-class,1113.6000000000001,2,2,2,3,4,5,4,4,4,4,3,3,0.0,1
75942,Female,frequent,37,offline,first-class,475.20000000000005,5,2,3,4,4,4,2,2,1,3,4,0,0.0,0
120521,Male,non-frequent,25,online,first-class,153.60000000000002,0,5,4,5,5,4,3,4,5,5,5,0,0.0,1
8559,Male,frequent,58,online,first-class,2918.4,3,3,3,2,4,3,1,1,3,2,4,0,0.0,0
52664,Female,frequent,66,offline,second-class,176.0,5,0,1,4,3,4,2,0,2,1,2,0,0.0,1
102816,Female,non-frequent,30,online,second-class,547.2,0,3,5,3,3,3,2,5,2,4,3,0,5.0,0
75193,Female,frequent,55,online,second-class,2790.4,5,5,5,1,4,3,4,4,4,2,3,7,23.0,0
76368,Female,frequent,43,online,first-class,4664.0,5,5,5,2,5,4,5,5,5,5,5,0,0.0,1
79480,Male,frequent,52,online,first-class,1219.2,4,4,4,5,4,3,3,3,3,1,4,1,0.0,0
944,Female,frequent,46,online,first-class,4168.0,4,4,4,2,3,4,2,2,2,3,3,0,0.0,0
16318,Male,frequent,59,online,first-class,6377.6,5,5,5,4,3,4,2,2,2,4,1,0,14.0,0
69951,Female,frequent,67,offline,second-class,3478.4,1,3,3,2,3,3,5,3,4,4,1,0,0.0,0
97488,Male,frequent,26,online,second-class,1072.0,2,2,2,2,2,1,2,3,3,1,2,2,1.0,0
63223,Male,non-frequent,23,online,second-class,715.2,4,1,1,2,1,2,5,2,5,3,2,0,0.0,0
128912,Male,frequent,62,offline,second-class,3596.8,4,4,4,2,4,2,2,5,3,4,2,56,34.0,0
55099,Male,frequent,45,online,second-class,216.0,2,2,2,2,3,2,2,1,3,2,2,0,13.0,0
74346,Female,frequent,34,offline,first-class,2342.4,4,4,2,3,3,5,2,4,2,5,3,48,42.0,0
91266,Male,frequent,49,offline,second-class,872.0,4,2,4,2,2,2,2,5,4,5,2,0,2.0,0
29450,Male,frequent,38,online,first-class,2736.0,2,5,2,3,4,4,2,2,2,2,1,3,12.0,0
31013,Female,non-frequent,22,online,second-class,625.6,0,0,3,3,0,3,1,4,2,2,3,0,0.0,1
128987,Male,frequent,41,offline,second-class,662.4000000000001,5,1,2,4,1,4,5,5,4,5,4,8,3.0,0
88432,Male,frequent,33,online,first-class,5659.200000000001,5,4,5,1,1,1,1,1,4,2,1,69,67.0,0
101961,Female,frequent,63,online,first-class,1004.8000000000001,5,5,5,2,3,4,3,3,3,3,3,11,0.0,0
31430,Male,frequent,24,offline,second-class,2724.8,4,2,2,4,2,4,3,1,5,5,4,35,36.0,0
82812,Male,frequent,53,offline,second-class,376.0,5,3,3,3,3,3,5,2,5,3,3,64,93.0,0
109265,Female,frequent,67,offline,handicapped-class,772.8000000000001,1,2,1,4,1,2,5,2,5,3,2,32,33.0,0
25796,Male,frequent,10,offline,second-class,1219.2,5,2,1,3,2,3,4,3,4,5,3,0,0.0,0
17706,Male,non-frequent,20,online,second-class,497.6,3,4,4,2,4,5,3,4,4,1,2,6,9.0,0
13102,Male,non-frequent,39,online,second-class,683.2,1,4,4,5,4,5,1,5,4,2,5,0,8.0,0
104282,Male,frequent,49,offline,first-class,704.0,5,1,3,2,5,1,1,1,1,4,1,7,2.0,0
62382,Female,frequent,52,online,first-class,4326.400000000001,3,3,3,1,2,4,2,2,2,4,3,1,0.0,0
37546,Male,non-frequent,31,online,first-class,1710.4,4,4,4,5,4,2,4,5,4,1,5,72,114.0,0
99389,Female,non-frequent,35,online,second-class,502.40000000000003,4,3,3,2,3,2,4,3,3,3,2,0,0.0,0
108936,Male,frequent,41,offline,second-class,1892.8000000000002,5,1,2,1,1,1,5,4,4,4,1,30,19.0,0
43998,Male,frequent,24,online,first-class,4057.6000000000004,3,5,3,1,1,1,2,3,3,4,1,10,22.0,0
37247,Male,frequent,59,offline,first-class,1710.4,5,2,3,3,5,4,1,2,1,4,3,11,10.0,0
124431,Female,frequent,67,offline,second-class,1670.4,3,2,1,2,1,3,5,2,5,4,1,0,0.0,0
104387,Female,frequent,55,online,handicapped-class,364.8,3,2,3,5,3,4,4,3,4,3,2,61,72.0,0
98820,Male,frequent,27,online,second-class,1220.8,0,0,4,3,0,3,2,1,3,4,3,21,24.0,0
129521,Female,non-frequent,43,online,first-class,1148.8,2,2,3,2,2,2,4,5,3,3,2,7,0.0,0
20976,Male,frequent,20,offline,second-class,1361.6000000000001,5,1,5,2,1,1,3,3,4,5,2,66,60.0,0
88272,Female,frequent,48,online,first-class,3292.8,2,2,2,5,3,4,5,4,5,3,1,0,0.0,0
21223,Male,frequent,30,offline,second-class,307.20000000000005,5,2,3,3,2,3,5,3,4,5,3,0,0.0,0
36984,Male,non-frequent,48,online,second-class,1067.2,2,2,2,3,2,3,1,2,3,4,3,0,0.0,0
84969,Female,frequent,66,offline,handicapped-class,875.2,5,2,1,4,4,4,4,2,4,4,5,2,0.0,0
31398,Male,frequent,58,online,second-class,1918.4,2,2,2,1,1,1,2,4,4,4,1,0,0.0,0
73951,Female,frequent,53,online,first-class,3928.0,0,0,3,2,3,3,2,0,2,1,1,17,7.0,0
6378,Male,frequent,55,online,first-class,5400.0,1,1,1,2,2,2,4,3,2,4,1,11,8.0,0
66798,Female,frequent,32,online,handicapped-class,6054.400000000001,1,2,1,1,1,1,3,3,2,1,1,4,54.0,0
11941,Female,frequent,50,online,first-class,3955.2000000000003,1,1,1,2,2,1,3,3,3,3,1,0,0.0,0
20232,Female,frequent,37,online,first-class,364.8,1,1,1,2,1,1,4,4,4,1,1,394,362.0,0
97760,Female,frequent,65,offline,second-class,939.2,5,3,5,3,4,5,1,3,1,4,4,3,24.0,0
61649,Female,frequent,40,online,first-class,2206.4,2,2,2,2,4,4,3,4,3,3,3,85,64.0,0
60886,Female,frequent,47,offline,second-class,1699.2,1,5,4,3,4,4,1,5,1,4,1,0,13.0,1
59402,Female,frequent,14,offline,second-class,3787.2000000000003,2,1,2,5,1,5,4,4,1,2,5,0,0.0,0
33792,Male,frequent,42,online,handicapped-class,940.8000000000001,3,1,1,2,3,2,4,1,4,4,2,14,11.0,0
34208,Male,frequent,66,offline,second-class,1902.4,3,2,4,1,2,1,3,4,3,2,1,0,0.0,0
98490,Female,frequent,42,online,first-class,1068.8,3,1,3,5,5,4,4,4,4,4,5,1,11.0,1
26042,Female,frequent,59,online,second-class,691.2,1,1,1,4,1,2,2,2,2,5,3,11,29.0,1
93212,Female,frequent,7,offline,second-class,2952.0,4,2,3,3,2,3,4,5,4,3,3,0,0.0,0
20327,Male,frequent,18,offline,first-class,516.8000000000001,2,2,3,1,2,1,3,3,3,3,1,101,112.0,0
38811,Female,frequent,25,offline,second-class,566.4,1,2,3,5,2,5,1,1,3,4,5,57,61.0,0
83685,Female,non-frequent,72,online,second-class,283.2,1,0,3,0,3,3,3,4,4,3,3,350,399.0,0
101394,Male,non-frequent,36,online,second-class,777.6,2,3,2,1,3,5,2,5,2,3,1,12,15.0,0
22675,Female,frequent,38,online,second-class,942.4000000000001,1,1,1,3,3,3,1,1,2,2,3,66,53.0,0
86777,Female,frequent,47,online,first-class,6179.200000000001,2,2,2,3,4,3,4,4,4,3,3,0,0.0,0
109346,Male,frequent,7,offline,handicapped-class,1715.2,2,3,3,3,3,3,5,4,3,3,3,158,144.0,0
45492,Male,frequent,41,offline,second-class,939.2,4,2,4,2,2,2,3,2,5,4,2,0,0.0,0
10726,Female,frequent,63,online,first-class,6377.6,3,3,3,5,3,3,1,1,1,1,1,0,0.0,0
42256,Male,frequent,43,online,first-class,739.2,3,3,3,3,2,2,4,4,4,4,1,0,0.0,0
96665,Male,frequent,7,offline,second-class,1657.6000000000001,5,2,3,1,2,1,5,2,5,5,1,0,0.0,0
74601,Male,non-frequent,29,online,second-class,2100.8,2,2,4,3,2,3,1,3,3,2,3,0,0.0,0
46695,Female,frequent,44,offline,second-class,116.80000000000001,3,2,3,4,3,4,1,2,1,2,1,0,32.0,0
75595,Female,frequent,37,online,first-class,539.2,2,2,2,5,3,3,4,3,4,2,4,30,21.0,0
113684,Male,frequent,64,offline,second-class,617.6,4,3,4,4,3,4,3,3,4,5,4,81,79.0,0
51812,Female,frequent,26,offline,second-class,592.0,5,3,1,5,3,5,4,3,5,3,5,0,0.0,0
56442,Male,non-frequent,55,online,second-class,510.40000000000003,2,4,3,5,4,2,1,3,3,2,5,64,51.0,0
98461,Female,frequent,44,online,first-class,5737.6,4,0,3,2,4,4,5,5,5,5,5,0,0.0,1
40766,Male,non-frequent,21,online,second-class,940.8000000000001,0,2,4,2,2,2,2,3,4,5,2,2,0.0,0
127309,Male,frequent,34,online,second-class,3166.4,3,3,3,4,4,4,4,5,5,1,4,0,2.0,1
99887,Male,frequent,32,online,first-class,1180.8,3,3,3,4,4,4,3,4,5,3,4,20,0.0,1
110784,Female,non-frequent,21,online,first-class,1804.8000000000002,0,2,4,4,2,4,1,2,4,4,4,0,9.0,0
47578,Female,frequent,41,online,first-class,1937.6000000000001,1,1,1,4,4,5,5,5,5,5,3,0,0.0,1
33167,Male,frequent,31,offline,second-class,260.8,4,3,3,3,3,3,3,4,4,3,3,0,1.0,0
122274,Female,frequent,24,offline,second-class,873.6,5,2,1,2,2,2,2,1,3,5,2,0,0.0,0
62767,Female,non-frequent,23,online,second-class,3977.6000000000004,3,3,3,2,3,2,2,2,2,2,2,6,1.0,0
40097,Female,frequent,40,online,first-class,5108.8,3,3,3,1,3,1,5,5,5,4,1,3,0.0,1
24345,Male,frequent,38,offline,second-class,1014.4000000000001,5,1,4,4,1,4,3,5,5,4,4,0,0.0,0
46140,Female,frequent,25,online,first-class,1003.2,5,5,5,5,5,5,2,1,3,1,5,1,1.0,1
40465,Male,non-frequent,27,online,second-class,300.8,1,3,4,2,3,2,1,3,4,4,2,0,0.0,0
46952,Female,frequent,64,offline,second-class,1350.4,5,2,2,5,5,5,1,2,1,3,3,0,1.0,0
82134,Female,non-frequent,35,online,first-class,497.6,4,4,3,3,4,2,5,2,5,5,3,0,0.0,0
95835,Male,frequent,42,online,first-class,928.0,4,4,4,2,4,3,3,3,3,3,1,18,9.0,0
55204,Male,frequent,22,offline,handicapped-class,2616.0,5,3,2,5,3,1,3,2,5,4,5,9,0.0,0
58625,Male,frequent,55,online,first-class,4937.6,3,3,3,2,5,5,4,4,4,3,3,0,0.0,1
74677,Male,frequent,46,offline,second-class,1987.2,4,1,5,5,1,1,4,3,3,4,5,0,0.0,0
90219,Female,frequent,67,offline,second-class,1531.2,1,2,3,3,4,4,1,2,1,3,1,0,0.0,0
58379,Female,frequent,54,online,first-class,1172.8,1,1,1,3,4,4,4,5,4,5,3,33,23.0,1
22067,Female,frequent,51,offline,second-class,486.40000000000003,5,3,5,2,5,4,5,3,5,4,3,9,3.0,0
129189,Male,frequent,33,online,first-class,3660.8,2,5,2,5,5,5,5,3,5,5,5,18,1.0,1
70539,Female,frequent,45,online,first-class,2012.8000000000002,3,3,3,3,4,4,5,5,5,3,4,0,0.0,1
20338,Male,frequent,33,online,first-class,3480.0,5,5,5,5,5,5,1,5,3,3,5,6,18.0,1
103238,Male,non-frequent,36,online,first-class,654.4000000000001,3,3,4,1,3,1,4,4,4,3,1,4,0.0,0
28503,Female,frequent,48,online,first-class,4321.6,4,4,4,5,4,5,5,5,5,1,1,5,0.0,1
16211,Female,frequent,32,offline,second-class,318.40000000000003,4,2,3,3,2,3,4,2,4,4,3,0,0.0,0
109221,Male,non-frequent,24,online,second-class,985.6,2,2,3,4,2,4,2,3,3,1,4,81,59.0,0
108182,Male,frequent,56,offline,second-class,1584.0,5,3,3,3,3,3,3,4,5,3,3,1,1.0,0
43747,Female,frequent,56,offline,first-class,873.6,2,2,3,5,3,3,2,2,2,2,2,0,0.0,0
