ids,bod,ammonium,silicon_dixoide,potassium_dichromate,oxygen_saturation,conduct,nitrogen_dioxide,hardness,nitrate,carbon_dioxide,potassium_permanganate,chlorine,phosphate,oxygen,standard_ph,standard_temperature,38100,57500,55800,59300,29600,33400,25400,19400,50390,37880,17300,49700,34500,30400
85,0.265559578900168,0.573780449424418,1.5247136362966,0.301254678487268,5.25693784093685,2.48079785006687,0.17273446490573302,2.7189319537300403,1.13509366529916,0.0,0.37836489171481796,0.37264679058767997,0.02105116159518,4.18383168429238,24.923169176956602,4.26600746995297,0,0,0,0,1,0,0,0,0,0,1,0,0,0
86,0.239003621010151,0.168758955713064,2.9108169420207797,0.7411821454845479,4.11741532842217,2.51796336092929,0.23031261987431,3.2705993066607704,1.2578064939801499,0.0,0.689164624194847,0.3105389921564,0.12630696957108098,4.30810391253869,24.0223317368256,1.7141947824468502,0,1,1,1,1,0,0,0,1,0,1,0,0,1
87,0.256707592936829,0.265795355248076,2.25241787180179,0.578600255507292,4.34888083877672,2.89890984726915,0.17273446490573302,3.86167147051512,1.31916290832064,0.0,0.49998217833743797,0.476159787973147,0.29471626233252196,4.84661690160602,24.322610883536,1.2272076283426299,0,0,1,0,1,0,0,1,1,1,0,1,0,0
88,0.3363754666068789,0.13922613846327805,1.8019342974414296,0.253436475552781,5.408280674630211,2.81528744782869,0.115156309937155,3.54643298312613,1.2271282868099,0.0,0.3378257961739439,0.7349422814368131,0.189460454356621,6.296459564479622,25.223448323666897,0.8960563635517651,0,0,1,0,1,0,0,1,1,0,0,1,0,0
89,0.28326355082684496,0.23204356410546306,3.22269018580872,0.755527606364894,4.34442957896221,2.48079785006687,0.287890774842888,3.19178968481352,1.65662318719336,0.0,0.689164624194847,0.362295490849133,0.189460454356621,4.5152242929492,24.0223317368256,1.77263324093936,1,0,1,0,1,0,0,1,1,1,0,0,0,0
90,0.19474369119345605,0.21094869464132998,2.3217230370879998,0.38732744376934497,4.61150516783283,2.7874133146818703,0.23031261987431,3.7040522268206297,1.90204884455534,0.0,0.432417019102649,0.486511087711693,0.35786974711806296,5.13658543418074,24.0223317368256,1.2272076283426299,0,1,1,0,1,1,0,1,1,0,0,1,1,0
91,0.57537908761703,0.10969332121349196,2.3563756197311,1.4010733459804698,5.01656981095329,1.8675669208368504,0.287890774842888,2.52190789911192,1.5952667728528702,0.0,0.9053731337461708,0.3105389921564,0.25261393914216196,5.302281738509151,24.923169176956602,1.6362768377901795,0,1,1,0,0,0,0,1,0,0,0,0,0,0
92,0.292115536790184,0.126569216784798,2.5296385329466298,0.545127513453152,4.566992569687732,2.4900892277824704,0.633359704654353,3.5858377940497594,1.9940834660660904,0.0,0.29728670063307105,0.362295490849133,0.48417671668914297,4.26667983645658,24.322610883536,2.6686896044911297,0,1,1,0,0,0,0,1,0,1,0,1,0,1
93,0.3894873823869121,0.084379477856532,2.49498595030352,0.578600255507292,4.98541099225171,3.2333994450309698,0.115156309937155,3.07357525204265,2.23950912342807,0.0,0.5810603694191839,0.5900240850971601,0.21051161595180198,5.88221880365859,22.520936003274002,0.7986589327309209,0,0,0,0,0,1,0,1,1,1,0,1,0,0
94,0.19474369119345605,0.10969332121349196,2.3217230370879998,0.7124912237238559,4.52693123135714,2.3785926951952003,0.17273446490573302,3.11298006296627,2.66900402381153,0.0,0.554034305725269,0.393349390064773,0.14735813116626098,5.09516135809864,24.322610883536,1.14928968368596,1,0,1,1,0,1,0,1,1,0,0,1,0,0
95,0.185891705230117,0.10547434732066499,2.70290144616215,0.31081831907416496,3.694545646043681,2.1648910077362498,0.17273446490573302,3.1523848738898996,3.00646430268425,0.0,0.351338828020902,0.37264679058767997,0.610483686260224,4.39095206470289,24.0223317368256,0.740220474238414,0,1,1,1,0,0,0,1,0,1,0,1,0,1
96,0.274411564863507,0.046408712821093,1.83658688008454,0.35385470171520395,4.78065304078423,2.2113478963142903,4.60625239748621,3.07357525204265,2.33154374493881,0.0,0.391877923561776,0.27948509294076,0.48417671668914297,4.5980724451134005,24.6228900302463,2.4154562843569303,0,1,1,1,0,0,1,1,0,0,0,1,0,0
97,0.460303270093624,0.09281742564218501,2.5296385329466298,0.7220548643107529,5.310352958710982,2.3878840729107997,0.17273446490573302,2.9159560083481604,2.60764760947104,0.0,0.351338828020902,0.9316169764691999,0.23156277754698198,6.50357994489013,25.223448323666897,0.525946126432558,1,0,1,1,1,0,0,1,1,0,0,0,0,0
98,0.16818773330343895,0.14344511235610402,2.9108169420207797,0.36820016259555,4.66937154542147,1.486620434497,0.17273446490573302,2.48250308818829,2.60764760947104,0.271943355936698,0.27026063693915603,0.331241591633493,0.10525580797590099,5.178009510262839,23.421773443404998,1.26616660067097,0,1,0,0,1,0,0,0,0,0,0,1,0,0
99,0.28326355082684496,0.046408712821093,2.5296385329466298,0.33472742054140897,5.12340004650154,2.3785926951952003,0.518203394717198,3.2705993066607704,2.08611808757683,0.0,0.3378257961739439,0.331241591633493,0.29471626233252196,4.43237614078499,24.6228900302463,3.38943059256537,0,1,1,1,0,0,1,0,0,0,0,1,0,1
100,0.115075817523406,0.16032100792741102,4.5394883262466905,0.6646730207893691,4.28656320137357,2.88032709183793,0.518203394717198,3.62524260497338,1.9940834660660904,0.42733955932909706,0.891860101899213,0.7452935811753599,0.14735813116626098,4.34952798862079,24.0223317368256,1.96742810258105,1,1,1,0,0,0,1,1,0,1,1,1,0,0
101,0.22129964908347305,0.12235024289197098,3.0840798552362996,0.41601836553003707,4.68717658467951,2.81528744782869,0.403047084780043,3.54643298312613,2.23950912342807,0.0,0.459443082796565,0.80740137960664,0.12630696957108098,5.385129890673361,24.322610883536,0.993453794372609,0,0,1,1,1,1,1,1,1,0,1,0,1,0
102,0.292115536790184,0.13922613846327805,2.2870704544449,0.215181913205191,5.1545588652031125,2.9639494912783904,0.403047084780043,3.5070281722025096,2.02476167323633,0.0,0.554034305725269,1.02477867411612,0.21051161595180198,6.296459564479622,24.0223317368256,0.5454256125967261,0,0,0,0,0,0,1,1,1,1,0,0,0,0
103,0.185891705230117,0.42189738928265996,3.25734276845182,0.616854817854882,5.1545588652031125,2.65733402666338,0.518203394717198,3.54643298312613,2.02476167323633,0.0,0.662138560500931,0.786698780129547,0.5052278782843239,4.72234467335971,24.6228900302463,2.8440049799686498,1,0,1,0,0,0,0,1,0,1,1,0,0,1
104,0.601935045507047,0.468306102103753,1.5247136362966,0.583382075800741,6.0448108281052,2.6852081598102004,0.287890774842888,3.5858377940497594,1.8713706373851002,0.0,0.5675473375722271,0.517564986927333,0.5473302014746839,5.01231320593443,24.6228900302463,3.8179792881770895,0,0,1,0,0,0,1,1,0,0,1,1,1,1
105,0.3894873823869121,0.147664086248931,3.3959530990242404,0.583382075800741,4.94980091373563,3.1311942901593,0.345468929811465,3.94048109236237,2.30086553776856,0.0,0.635112496807016,0.941968276207747,0.189460454356621,6.17218733623331,24.0223317368256,0.38958972328337604,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106,0.3717834104602349,0.10969332121349196,2.98012210730699,0.48296384963831795,4.5313824911716525,2.9825322467096003,0.4606252397486211,3.66464741589701,0.9817026294479192,0.0,0.72970371973572,0.569321485620067,0.06315348478554,3.5624705430608397,24.0223317368256,4.402363873102151,0,1,0,1,0,0,1,1,1,0,0,0,0,1
107,0.3894873823869121,0.08859845174935901,2.1484601238724803,1.31021876040494,5.23023028204979,3.98600103999508,0.287890774842888,4.88619655452934,2.2088309162578197,0.0,0.662138560500931,0.9316169764691999,0.14735813116626098,4.97088912985233,24.322610883536,2.51285371517778,1,0,1,1,0,0,0,1,0,1,0,0,0,0
108,0.150483761376762,0.126569216784798,3.91574183867081,0.7603094266583431,4.09515902934962,4.692145746381151,0.287890774842888,6.62000823516878,2.9451078883437596,0.0,0.6215994649600579,1.00407607463903,0.12630696957108098,4.14240760821028,24.0223317368256,1.98690758874522,1,0,1,1,0,0,1,1,1,1,1,1,0,0
109,0.28326355082684496,0.08859845174935901,1.49006105365349,0.48296384963831795,4.44680855469595,4.3111992600413,0.23031261987431,5.71369758392544,3.712063067599951,0.0,0.527008242031353,1.4595332631350801,0.14735813116626098,5.3437058145912495,23.7220525901153,0.662302529581739,0,0,0,1,0,0,1,1,1,0,1,0,0,0
110,0.513415185873657,0.059065634499571994,3.18803760316561,0.8559458325273169,4.93199587447759,4.07891481715114,0.287890774842888,5.95012644946718,3.49731561740821,0.9712262712024928,0.945912229287045,0.55897018588152,0.421023231903603,4.5566483690313,24.923169176956602,2.76608703531197,1,0,1,0,0,0,0,1,0,0,0,0,0,1
111,0.398339368350251,0.27845227692655605,2.21776528915869,0.793782168712484,4.90973957540503,3.8837958851234102,2.36070435371168,5.51667352930732,3.098498924195,0.0,0.945912229287045,1.07653517280885,0.27366510073734196,4.10098353212817,24.6228900302463,3.74006134352041,0,0,1,1,0,0,0,1,0,0,0,0,0,0
112,0.32752348064354,0.059065634499571994,2.8761643593776696,0.707709403430407,5.31925547834,4.6178147246563,0.287890774842888,6.2653649368561695,4.47901824685613,0.42733955932909706,0.459443082796565,1.3974254647038,0.27366510073734196,6.13076326015121,24.6228900302463,0.97397430820844,0,0,1,1,0,0,0,1,1,0,1,0,0,0
113,0.16818773330343895,0.09703639953501199,2.63359628087594,0.38732744376934497,4.43345477525242,4.39482165948175,0.17273446490573302,5.4772687183837,3.2825681672164797,0.0,0.513495210184396,1.0972377722859499,0.08420464638072099,5.09516135809864,24.0223317368256,0.993453794372609,0,0,0,1,0,0,0,0,1,0,0,1,0,0
114,0.30981950871686204,0.067503582285226,2.8415117767345697,0.688582122256613,4.23314808359944,5.0173439664273705,0.287890774842888,6.225960125932549,7.39344792802964,0.0,0.5405212738783111,1.05583257333176,0.04210232319036,3.60389461914294,23.7220525901153,3.54526648187872,1,0,1,1,1,1,1,1,0,0,1,1,0,1
115,0.345227452570218,0.046408712821093,4.22761508245875,0.583382075800741,7.32677365468421,4.73860263495918,0.17273446490573302,4.4921484452930995,8.34447235030732,0.0,0.48646914649048,1.2939124673183302,0.06315348478554,5.757946575412282,24.322610883536,4.402363873102151,1,0,1,0,0,0,1,0,0,0,1,0,0,0
116,0.09737184559672801,0.029532817249785997,0.69305165286209,0.095636405868974,3.56100785160837,2.13701687458944,0.0,3.1523848738898996,0.5522077290644549,0.42733955932909706,0.202695477704367,0.14491819633965305,0.08420464638072099,4.10098353212817,25.8240066170876,0.97397430820844,0,0,0,1,0,0,0,0,1,0,0,0,0,0
117,0.07966787367005,0.029532817249785997,0.519788739646567,0.167363710270704,3.62332548901151,2.07197723058019,0.17273446490573302,3.19178968481352,0.7976333864264351,0.699282915265795,0.22972154139828196,0.20702599477093306,0.02105116159518,3.9352872277997597,21.920377709853398,1.42200248998432,0,1,0,1,0,0,0,0,0,0,0,0,0,0
118,0.09737184559672801,0.029532817249785997,0.519788739646567,0.138672788510012,3.52539777309228,2.3878840729107997,0.0,3.54643298312613,0.7055987649156921,1.2431696271391899,0.14864335031653605,0.196674695032387,0.02105116159518,3.7281668473892497,22.220656856563696,1.6362768377901795,0,1,0,1,0,0,0,0,0,0,0,0,0,0
119,0.026555957890017,0.12235024289197098,0.48513615700346296,0.18170917115105106,3.2049070664475297,2.42504958377323,0.0,3.2705993066607704,0.6749205577454449,2.3309430508859803,0.28377366878611304,0.34159289137203996,0.02105116159518,3.43819831481453,22.8212151499843,1.5193999208051698,0,1,0,1,0,0,0,0,1,0,0,0,1,0
120,0.115075817523406,0.029532817249785997,0.31187324378794,0.076509124695179,3.6900943862291697,2.00693758657095,1.09398494440297,3.1523848738898996,0.7055987649156921,0.42733955932909706,0.175669414010451,0.14491819633965305,0.04210232319036,4.0595594560460695,22.520936003274002,1.32460505916348,0,1,0,1,0,0,0,0,0,0,0,0,0,0
121,0.04425992981669498,0.07594153007087899,0.554441322289672,0.09085458557552499,3.4319213169875598,2.3878840729107997,0.0,3.11298006296627,0.6442423505751971,0.9712262712024928,0.175669414010451,0.18632339529383998,0.06315348478554,3.8938631517176603,22.220656856563696,1.09085122519345,1,1,0,1,0,0,0,0,1,0,0,0,1,1
122,0.035407943853356015,0.059065634499571994,0.45048357436035796,0.076509124695179,3.5877154104954303,2.09985136372701,0.0,3.11298006296627,0.6749205577454449,0.543886711873396,0.13513031846957801,0.24843119372512,0.04210232319036,4.0595594560460695,24.0223317368256,1.11033071135762,0,1,0,1,0,0,0,0,1,0,0,1,0,0
123,0.07966787367005,0.07594153007087899,0.48513615700346296,0.095636405868974,3.96162123491431,1.9790634534241296,0.057578154968577995,2.83714638650091,0.6749205577454449,0.42733955932909706,0.162156382163493,0.20702599477093306,0.02105116159518,4.88804097768813,23.7220525901153,0.4675076679400511,0,1,0,1,0,0,0,0,0,0,0,0,0,0
124,0.115075817523406,0.033751791142613,0.6237464875758809,0.157800069683807,3.66783808715662,2.3878840729107997,0.057578154968577995,3.3888137394316398,0.7976333864264351,0.699282915265795,0.202695477704367,0.258782493463667,0.02105116159518,3.9352872277997597,21.920377709853398,1.5193999208051698,0,1,0,1,0,0,0,0,0,0,0,0,0,0
125,0.053111915780034,0.029532817249785997,0.38117840907414896,0.14823642909691,3.70789942548721,2.13701687458944,0.0,2.83714638650091,0.61356414340495,0.9712262712024928,0.31079973248002896,0.238079893986573,0.02105116159518,4.0181353799639705,23.1214942966947,1.44148197614849,0,1,0,1,0,0,0,0,0,0,0,0,1,0
126,0.177039719266778,0.037970765035438996,0.9702723140069259,0.7172730440173051,5.31925547834,2.3414271843327703,0.057578154968577995,3.3888137394316398,0.7055987649156921,0.0,0.37836489171481796,0.238079893986573,0.23156277754698198,5.13658543418074,24.322610883536,2.3764973120285897,0,1,0,1,0,0,0,1,0,0,1,0,1,0
127,0.150483761376762,0.029532817249785997,0.45048357436035796,0.272563756726576,5.02547233058231,2.05339447514898,0.17273446490573302,3.2705993066607704,0.8283115935966819,0.0,0.18918244585740893,0.258782493463667,0.02105116159518,5.01231320593443,26.1242857637979,2.10378450573023,0,1,1,1,1,0,1,1,0,0,1,1,1,0
128,0.141631775413423,0.021094869464133,0.658399070218985,0.157800069683807,4.59370012857479,2.51796336092929,0.115156309937155,3.5858377940497594,0.9203462151074241,0.0,0.202695477704367,0.18632339529383998,0.04210232319036,4.929465053770231,24.923169176956602,1.5193999208051698,0,0,0,0,0,0,1,0,0,0,0,1,1,0
129,0.088519859633389,0.11813126899914501,0.6237464875758809,0.21996373349864,4.35778335840574,2.50867198321368,0.115156309937155,3.3888137394316398,1.01238083661817,0.0,0.3378257961739439,0.27948509294076,0.04210232319036,4.26667983645658,24.0223317368256,2.25962039504358,0,0,0,0,0,0,1,0,1,0,0,0,1,0
130,0.203595677156795,0.046408712821093,0.69305165286209,0.33472742054140897,4.97650847262269,2.43434096148883,0.23031261987431,3.8222666595915,1.07373725095866,0.0,0.29728670063307105,0.24843119372512,0.12630696957108098,5.01231320593443,24.6228900302463,2.0258665610735602,0,0,0,0,0,0,0,1,0,0,1,0,1,1
131,0.07966787367005,0.11813126899914501,0.7970094007914029,0.277345577020024,4.32662453970416,2.75024780381945,0.115156309937155,3.5070281722025096,0.9817026294479192,0.0,0.202695477704367,0.27948509294076,0.06315348478554,4.63949652119551,24.0223317368256,1.5193999208051698,0,0,0,0,0,0,1,0,1,0,0,0,1,0
132,0.07081588770671099,0.10125537342783801,0.69305165286209,0.17214553056415302,4.49132115284105,2.55512887179172,0.23031261987431,3.5070281722025096,1.1657718724694,0.0,0.162156382163493,0.37264679058767997,0.06315348478554,4.72234467335971,24.923169176956602,1.6752358101185199,0,0,1,1,1,0,1,0,1,0,0,1,0,0
133,0.106223831560067,0.029532817249785997,0.727704235505194,0.129109147923115,4.71388414356657,2.5737116272229303,0.17273446490573302,3.4676233612788905,0.951024422277672,0.0,0.256747605092198,0.4244032892804129,0.02105116159518,4.43237614078499,24.6228900302463,2.61025114599862,0,0,1,1,1,0,1,0,0,0,1,1,1,1
134,0.09737184559672801,0.029532817249785997,0.207915495858627,0.277345577020024,4.90973957540503,1.24504461389124,0.287890774842888,1.97024054618119,0.6442423505751971,0.0,0.3378257961739439,0.11386429712401301,0.02105116159518,4.5980724451134005,25.223448323666897,2.64921011832696,0,0,0,1,1,0,0,1,0,0,0,0,0,1
135,0.115075817523406,0.029532817249785997,0.207915495858627,0.138672788510012,5.0121185511387685,1.46803767906579,0.057578154968577995,2.00964535710481,0.5522077290644549,0.0,0.202695477704367,0.10351299738546699,0.02105116159518,4.5152242929492,24.923169176956602,2.999840869282,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,0.15933574734010095,0.046408712821093,0.31187324378794,0.210400092911743,4.52693123135714,1.57953421165306,0.057578154968577995,2.2460742226465498,0.7055987649156921,0.42733955932909706,0.256747605092198,0.134566896601107,0.02105116159518,4.473800216867099,24.0223317368256,2.18170245038691,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,0.04425992981669498,0.029532817249785997,0.069305165286209,0.10998186674932,4.9987647716952415,1.4122894127721501,0.17273446490573302,2.20666941172293,0.61356414340495,0.0,0.24323457324524,0.082810397908373,0.02105116159518,4.473800216867099,25.8240066170876,3.0582793277745,0,0,1,1,0,0,0,0,0,0,0,0,0,1
138,0.09737184559672801,0.07594153007087899,0.31187324378794,0.215181913205191,4.35333209859123,1.76536176596519,0.057578154968577995,2.2854790335701805,0.582885936234702,0.0,0.324312764326987,0.12421559686256,0.02105116159518,4.5566483690313,24.322610883536,1.7141947824468502,0,0,1,0,0,0,1,0,1,0,0,0,0,1
139,0.09737184559672801,0.037970765035438996,0.31187324378794,0.277345577020024,4.994313511880732,1.5609514562218505,0.23031261987431,2.1672646007993,0.6749205577454449,0.0,0.27026063693915603,0.134566896601107,0.02105116159518,4.0595594560460695,23.421773443404998,4.03225363598294,1,1,1,1,0,0,0,0,0,0,0,0,0,1
140,0.132779789450084,0.029532817249785997,0.6237464875758809,0.11476368704276899,4.8696782370744405,2.3971754506264102,0.057578154968577995,3.3888137394316398,0.8896680079371769,0.0,0.22972154139828196,0.18632339529383998,0.12630696957108098,5.302281738509151,25.223448323666897,1.40252300382015,1,1,1,0,1,0,0,1,1,0,1,0,0,0
141,0.15933574734010095,0.029532817249785997,0.415830991717254,0.272563756726576,4.78065304078423,1.59811696708427,0.057578154968577995,2.52190789911192,0.7976333864264351,0.0,0.29728670063307105,0.12421559686256,0.02105116159518,4.63949652119551,25.8240066170876,2.33753833970026,0,0,1,1,0,0,1,0,0,0,0,0,1,0
142,0.115075817523406,0.029532817249785997,0.415830991717254,0.29647285819381897,4.89193453614699,1.83040140997443,0.057578154968577995,2.52190789911192,0.6442423505751971,0.0,0.202695477704367,0.11386429712401301,0.02105116159518,4.5980724451134005,25.223448323666897,2.61025114599862,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143,0.15933574734010095,0.033751791142613,0.415830991717254,0.306036498780717,4.9809597324372,1.9976462088553402,0.23031261987431,2.9159560083481604,0.7976333864264351,0.0,0.21620850955132506,0.12421559686256,0.04210232319036,5.3437058145912495,24.6228900302463,1.5193999208051698,0,0,1,0,0,0,1,0,0,0,0,0,1,0
