id,dered_i,dered_z,dered_u,dered_g,dered_r,err_i,err_z,err_u,err_g,err_r,extinction_r,skyVersion,run,rerun,camCol,field,obj,photoz,#ra,dec,class
143,20.4878,21.0841,22.6233,22.975,22.0275,0.21189000000000002,1.27894,1.5004899999999999,0.75681,0.52995,0.27605999999999997,1,745,40,2,518,228,0.36245,236.36617,-0.516,1
144,20.4396,23.822,21.7831,21.6712,22.374000000000002,0.31672,2.66132,1.06765,0.37074,1.05457,0.27658,1,745,40,2,518,229,1.65975,236.36019,-0.5202100000000001,1
145,20.5209,20.3825,22.8508,22.1874,21.6868,0.21973,1.05944,2.73075,0.575,0.59117,0.27685,1,745,40,2,518,230,0.33841,236.36767999999998,-0.52471,1
146,19.5681,19.5681,20.9386,20.0021,19.6901,0.05152999999999999,0.18611,0.19107000000000002,0.03105,0.03605,0.2629,1,745,40,2,518,252,1.90755,236.22357000000002,-0.4901,0
147,25.3866,21.2577,23.1296,23.8816,24.413,0.71646,0.52874,0.68967,0.48438000000000003,0.99372,0.26286,1,745,40,2,518,253,0.36172,236.22242999999997,-0.48941,1
148,18.7454,18.772000000000002,21.5037,19.7003,19.0003,0.02539,0.09168,0.31804,0.0241,0.02017,0.26227,1,745,40,2,518,254,2.89108,236.22416,-0.46385,0
149,19.1972,19.1835,20.8072,19.6282,19.284000000000002,0.035710000000000006,0.12598,0.16512000000000002,0.022080000000000002,0.02465,0.27703,1,745,40,2,518,255,2.6776400000000002,236.22439,-0.62038,0
150,17.9793,17.968,19.3463,18.4768,18.1116,0.01281,0.0435,0.04779,0.009340000000000001,0.00962,0.26248,1,745,40,2,518,256,1.75978,236.22553,-0.47545,0
151,18.1577,18.2276,20.0777,18.7548,18.305999999999997,0.01544,0.05702,0.09287999999999999,0.01172,0.01166,0.27594,1,745,40,2,518,257,2.5817900000000003,236.22847000000002,-0.6002,0
152,17.802,17.6977,20.5827,18.768,18.0541,0.01123,0.034910000000000004,0.14035,0.01165,0.00936,0.26703000000000005,1,745,40,2,518,259,3.04882,236.22948,-0.52769,0
153,22.4365,20.0918,26.1689,24.6196,24.898000000000003,1.23437,0.5976899999999999,1.0044899999999999,1.9801,2.66858,0.26711999999999997,1,745,40,2,518,260,1.00299,236.22912000000002,-0.52863,0
154,20.2189,19.9147,21.3758,20.5186,20.19,0.09505,0.25951,0.29047,0.05032,0.057620000000000005,0.2742,1,745,40,2,518,261,2.03862,236.23514,-0.58034,1
155,18.0841,17.8267,21.8706,19.6637,18.4771,0.01431,0.03948,0.45358999999999994,0.0238,0.013369999999999998,0.27794,1,745,40,2,518,263,3.7503300000000004,236.23591000000002,-0.62134,0
156,19.6465,19.2818,24.8655,21.5039,20.0641,0.08796,0.2176,2.22093,0.17312,0.07612000000000001,0.27799,1,745,40,2,518,264,0.50363,236.23645,-0.6228899999999999,2
157,16.6512,16.3942,20.621,18.099,17.0548,0.00454,0.01141,0.14273,0.00718,0.004520000000000001,0.26214,1,745,40,2,518,267,3.72477,236.23607,-0.44571000000000005,0
158,21.6157,20.97,22.019000000000002,23.7361,22.2262,0.51954,0.8751399999999999,0.75583,1.18143,0.5434100000000001,0.26215,1,745,40,2,518,268,1.65862,236.23546000000002,-0.44388,1
159,21.4783,22.7727,23.906999999999996,23.3234,23.2371,0.48622,2.72569,2.88794,0.9240799999999999,1.3788200000000002,0.26216,1,745,40,2,518,269,1.34195,236.23347,-0.44568,1
160,19.781,19.9014,20.6677,20.2655,20.0102,0.06727000000000001,0.27176999999999996,0.16182,0.04253,0.052129999999999996,0.27145,1,745,40,2,518,270,1.4066,236.23726000000002,-0.55718,2
161,19.3156,19.0705,23.9922,20.5953,19.6634,0.04272,0.12312000000000001,1.81313,0.05384,0.0367,0.27803,1,745,40,2,518,271,3.4939400000000003,236.24024,-0.61127,0
162,18.2589,18.1205,21.3364,19.6565,18.7551,0.02509,0.08006,0.43525,0.03495,0.024980000000000002,0.27111999999999997,1,745,40,2,518,272,0.68086,236.24106,-0.55197,2
163,17.6041,17.1172,21.8687,19.7624,18.4767,0.0098,0.02107,0.43848000000000004,0.025230000000000002,0.013069999999999998,0.2635,1,745,40,2,518,273,2.01988,236.24155,-0.49212,0
164,17.4238,16.9906,22.1829,19.542,18.2295,0.0082,0.01907,0.5927600000000001,0.021480000000000003,0.01078,0.27838,1,745,40,2,518,274,2.97277,236.24383999999998,-0.62305,0
165,18.5085,18.3256,23.2652,20.4843,19.1708,0.02027,0.06001,1.30142,0.0457,0.02305,0.26266999999999996,1,745,40,2,518,275,3.6206300000000002,236.24377,-0.48372,0
166,17.2209,16.9276,19.0406,17.9441,17.4308,0.02239,0.06242,0.1224,0.01822,0.01756,0.26241,1,745,40,2,518,276,1.5397299999999998,236.24709,-0.47526999999999997,2
167,18.7293,18.4732,22.6777,20.3079,19.1374,0.02695,0.07662999999999999,0.9738899999999999,0.04451,0.024669999999999997,0.27878000000000003,1,745,40,2,518,277,3.74822,236.25497000000001,-0.61927,0
168,18.8056,18.8434,20.1871,19.3804,18.9731,0.027410000000000004,0.10028,0.10246,0.019119999999999998,0.02035,0.26892,1,745,40,2,518,278,1.26464,236.25513999999998,-0.52531,0
169,18.4265,18.3636,20.0506,19.0052,18.5646,0.01926,0.06444,0.08956,0.014119999999999999,0.014219999999999998,0.26406,1,745,40,2,518,280,2.01803,236.25609,-0.48641999999999996,0
170,20.8365,20.352,21.84,21.2932,21.075,0.17393,0.39887,0.44633999999999996,0.09897,0.13147,0.26413000000000003,1,745,40,2,518,281,1.91688,236.25501,-0.48772,1
171,16.9724,16.3809,21.3705,19.447,18.0807,0.00602,0.01146,0.27949,0.019540000000000002,0.0096,0.26194,1,745,40,2,518,284,2.03546,236.26089,-0.46298,0
172,21.4093,20.8686,21.9665,24.1499,21.9525,0.45852,1.05055,0.69179,1.45655,0.4621,0.26192,1,745,40,2,518,285,1.34638,236.26064,-0.46179,0
173,18.7182,18.47,20.756,19.5669,18.9442,0.02512,0.07143,0.16885999999999998,0.02223,0.01957,0.2785,1,745,40,2,518,287,2.6585799999999997,236.26157,-0.60817,0
174,21.017,20.6801,24.5898,21.6796,21.2145,0.26156,0.68733,2.1667799999999997,0.18483,0.21031,0.27856,1,745,40,2,518,288,2.93122,236.26167,-0.60958,0
175,19.1619,19.1297,21.4029,19.8145,19.2997,0.03648,0.12661,0.29356,0.027180000000000003,0.026810000000000004,0.27244,1,745,40,2,518,290,2.33145,236.26201,-0.54737,0
176,21.7951,20.9497,23.7564,22.4312,22.1178,0.25864000000000004,0.45228,1.10337,0.18151,0.21395999999999998,0.27221999999999996,1,745,40,2,518,291,1.99144,236.2616,-0.54597,0
177,18.0644,17.6715,23.2373,20.073,18.7514,0.01402,0.03444,1.32395,0.03317,0.01656,0.2667,1,745,40,2,518,292,3.5740800000000004,236.26453999999998,-0.50122,0
178,18.7033,18.4808,23.1595,20.092,19.039,0.02481,0.07238,1.2956,0.03442,0.021330000000000002,0.27224,1,745,40,2,518,293,3.72477,236.26616,-0.54279,0
179,18.4284,18.0055,21.430999999999997,20.1466,18.854,0.03023,0.07507,0.49988,0.05492999999999999,0.028919999999999998,0.26174000000000003,1,745,40,2,518,294,0.41493,236.26656,-0.43343999999999994,2
180,19.6756,19.2612,21.653000000000002,20.5032,19.9819,0.06056,0.14792,0.38006,0.05111,0.04898,0.2791,1,745,40,2,518,295,1.55575,236.26756,-0.61793,2
181,18.8533,18.5254,23.1537,20.5321,19.3324,0.02768,0.07386000000000001,1.2682799999999999,0.049510000000000005,0.026969999999999997,0.27899,1,745,40,2,518,297,3.7151,236.26758999999998,-0.61538,0
182,21.5177,21.6387,24.3043,23.1718,22.5234,0.44993,1.56219,2.48955,0.71495,0.74141,0.27892,1,745,40,2,518,298,2.64929,236.26585,-0.61498,2
183,20.1144,22.1887,21.8144,20.5952,20.3422,0.09741,1.66093,0.46061,0.05839,0.07197,0.26164,1,745,40,2,518,299,1.49139,236.26767,-0.45041000000000003,2
184,17.247,16.8944,21.3939,19.2572,17.8858,0.0072900000000000005,0.01778,0.295,0.0171,0.00835,0.26742,1,745,40,2,518,300,2.6917,236.26875,-0.5039399999999999,0
185,17.3332,17.0092,21.7535,19.1684,17.8882,0.00773,0.01941,0.40119,0.0158,0.0083,0.26816,1,745,40,2,518,301,3.7569199999999996,236.27137000000002,-0.5079199999999999,0
186,19.8117,19.2398,21.0735,20.3194,19.8428,0.06526,0.14152,0.21884,0.04061,0.04189,0.26145999999999997,1,745,40,2,518,303,1.1724700000000001,236.27379,-0.45111999999999997,0
187,19.4282,19.3728,20.8408,19.8482,19.4784,0.049530000000000005,0.16814,0.19088,0.029289999999999997,0.03225,0.27833,1,745,40,2,518,304,2.22831,236.2754,-0.59506,0
188,17.8936,17.7074,20.0592,18.7514,18.160999999999998,0.012240000000000001,0.03568,0.09102,0.011729999999999999,0.01036,0.2786,1,745,40,2,518,310,1.9849299999999999,236.28222000000002,-0.59545,2
189,20.5417,19.9964,24.4982,22.4586,21.2563,0.14606,0.31385,1.90104,0.31605,0.21594000000000002,0.27864,1,745,40,2,518,311,0.65873,236.28153999999998,-0.59678,0
190,17.7223,17.3002,24.2654,19.776,18.3923,0.010459999999999999,0.02471,1.74996,0.02582,0.01226,0.27892,1,745,40,2,518,312,3.01817,236.28319,-0.60132,0
191,18.7595,18.5201,20.5625,19.3671,18.907,0.026439999999999998,0.07569,0.14254,0.019219999999999998,0.01927,0.26142,1,745,40,2,518,313,1.9415900000000001,236.28577,-0.43048000000000003,0
192,16.9357,16.7817,18.6482,17.6708,17.2262,0.0215,0.06342,0.10144,0.015059999999999999,0.01284,0.27108000000000004,1,745,40,2,518,315,1.5681100000000001,236.28687000000002,-0.5180100000000001,2
193,20.9526,21.0429,23.0928,22.1633,21.3162,0.19316,0.74522,1.1779600000000001,0.24079,0.1568,0.27085,1,745,40,2,518,316,1.35018,236.28817999999998,-0.5152800000000001,2
194,17.645,17.5055,20.2658,18.5481,17.8566,0.00984,0.02967,0.10772000000000001,0.00997,0.008140000000000001,0.27444,1,745,40,2,518,319,2.9245099999999997,236.2901,-0.54057,0
195,17.9722,17.8665,20.0092,18.6614,18.1493,0.01316,0.04135,0.08707999999999999,0.0109,0.01022,0.27103,1,745,40,2,518,320,2.4354299999999998,236.29206000000002,-0.51349,0
196,18.9783,19.0037,20.0229,19.2829,19.0347,0.030780000000000002,0.11185999999999999,0.08532999999999999,0.01729,0.02061,0.2626,1,745,40,2,518,322,2.52375,236.2935,-0.44755,0
197,21.0772,19.7895,22.5748,23.2362,22.0409,0.35963,0.40428000000000003,1.40967,0.92124,0.52983,0.26239,1,745,40,2,518,323,2.11735,236.29325,-0.44581000000000004,2
198,19.3278,19.1587,21.7295,20.5755,19.6121,0.044000000000000004,0.13543,0.42426,0.05329,0.03558,0.27712,1,745,40,2,518,325,3.6659599999999997,236.29416,-0.56083,0
199,21.0154,19.8736,21.8639,22.5697,21.0598,0.38475,0.47845,1.28341,1.23771,0.33902,0.27709,1,745,40,2,518,326,3.4652,236.29507,-0.55955,2
200,17.0471,16.5996,21.6686,19.1247,17.743,0.00624,0.01375,0.37629,0.01541,0.007490000000000001,0.27937,1,745,40,2,518,328,2.81392,236.29482000000002,-0.60121,0
201,19.0366,18.8731,20.8479,19.7645,19.1791,0.0337,0.10494,0.18688,0.026739999999999996,0.02451,0.27457,1,745,40,2,518,329,1.9355900000000001,236.29519,-0.5371,0
202,16.0961,15.6066,20.9812,18.278,16.9548,0.0031899999999999997,0.00625,0.19547,0.00809,0.00424,0.26124,1,745,40,2,518,331,3.19773,236.29547999999997,-0.42904,0
203,17.9414,17.8493,19.8669,18.5815,18.0811,0.012209999999999999,0.03871,0.07276,0.00998,0.00935,0.26144,1,745,40,2,518,333,2.4603099999999998,236.29621,-0.4344,0
204,19.3363,18.817,21.6816,21.6358,20.315,0.04036,0.08968,0.37177,0.12573,0.05976,0.26168,1,745,40,2,518,334,0.91089,236.29857,-0.43422,0
205,18.0017,17.7172,21.6473,19.6404,18.4595,0.013609999999999999,0.036160000000000005,0.36576,0.023119999999999998,0.013030000000000002,0.26132,1,745,40,2,518,335,2.57238,236.29637000000002,-0.42312,0
206,19.0882,18.951,20.5994,19.4744,19.2107,0.034089999999999995,0.10834,0.14285,0.02107,0.02414,0.2688,1,745,40,2,518,336,2.24031,236.29788,-0.49506000000000006,0
207,18.4665,18.461,19.7926,18.7885,18.5401,0.01945,0.06855,0.0713,0.01195,0.013730000000000001,0.27987,1,745,40,2,518,337,2.37636,236.30046000000002,-0.6068,0
208,18.7648,18.6019,19.9976,19.0847,18.8252,0.024730000000000002,0.07617,0.08181000000000001,0.01456,0.01696,0.26281,1,745,40,2,518,339,2.32957,236.30107,-0.44192,0
209,21.7386,20.5303,23.0998,22.4471,22.4384,0.54975,0.60712,1.6129200000000001,0.35233000000000003,0.57458,0.26303000000000004,1,745,40,2,518,340,1.2587700000000002,236.3016,-0.44343,0
210,18.6812,18.7291,20.1182,19.2603,18.7987,0.02384,0.08879,0.09615,0.01731,0.0175,0.27752,1,745,40,2,518,342,1.83402,236.3044,-0.5587,0
211,21.6663,21.0727,22.4513,22.9869,22.1476,0.4693,0.87023,0.8956,0.51808,0.40149,0.27744,1,745,40,2,518,343,0.79003,236.30477000000002,-0.55688,0
212,16.8137,16.5934,20.2795,18.0621,17.1461,0.00513,0.01342,0.10549000000000001,0.00701,0.00483,0.26191,1,745,40,2,518,346,2.90136,236.30535,-0.42981,0
213,21.0833,20.1158,22.0586,22.0368,22.0008,0.36115,0.5432100000000001,0.9045799999999999,0.32216999999999996,0.5099899999999999,0.2616,1,745,40,2,518,347,1.8155299999999999,236.30462999999997,-0.42782,0
214,19.3694,18.9944,21.3028,20.2156,19.5263,0.04463,0.11487,0.27654,0.03828,0.03342,0.2785,1,745,40,2,518,348,2.188,236.30622999999997,-0.5749,2
215,15.5495,15.2865,19.9588,17.3021,16.0369,0.00236,0.00506,0.084,0.0045,0.0025800000000000003,0.27818000000000004,1,745,40,2,518,350,3.7667800000000002,236.30747000000002,-0.56796,0
216,18.8406,18.5988,19.9994,19.2035,18.9364,0.02737,0.07882,0.08617999999999999,0.016380000000000002,0.01926,0.27756,1,745,40,2,518,352,2.34877,236.30776,-0.55643,0
217,19.6586,19.2722,23.9037,21.4556,20.2827,0.05612,0.14317,1.72111,0.11132,0.06147999999999999,0.27749,1,745,40,2,518,353,3.30726,236.30832,-0.55455,0
218,18.0662,18.0327,20.8757,18.9848,18.3147,0.014369999999999999,0.04834,0.1897,0.014169999999999999,0.01179,0.28013000000000005,1,745,40,2,518,354,3.0238400000000003,236.30827000000002,-0.6063,0
219,17.5242,17.413,19.4316,18.1553,17.7078,0.009059999999999999,0.027989999999999998,0.05392,0.007659999999999999,0.00731,0.27388,1,745,40,2,518,355,2.51592,236.3101,-0.51971,0
220,17.1421,16.8486,20.7987,18.448,17.5103,0.0069700000000000005,0.01788,0.18398,0.00965,0.00657,0.27555,1,745,40,2,518,357,1.9951,236.31246000000002,-0.52908,0
221,20.0188,20.2845,22.0756,20.5883,20.2937,0.08347,0.37559000000000003,0.55612,0.05359,0.06522,0.27813000000000004,1,745,40,2,518,358,1.7921099999999999,236.31373,-0.56114,0
222,16.6401,16.3779,20.4012,18.2212,17.0331,0.00455,0.011290000000000001,0.11835,0.00787,0.004529999999999999,0.26366999999999996,1,745,40,2,518,360,2.2921,236.31397,-0.43668,0
223,18.2195,18.0642,20.0502,18.9112,18.3946,0.61463,0.5775899999999999,0.63752,0.6245,0.60685,0.26894,1,745,40,2,518,361,1.9952400000000001,236.31543,-0.48428999999999994,0
224,19.4567,19.5922,20.8085,19.7062,19.4725,0.04766,0.19537000000000002,0.17411,0.02487,0.03127,0.26668000000000003,1,745,40,2,518,362,2.60268,236.31626,-0.46266999999999997,0
225,18.6489,18.6229,19.8497,18.9571,18.6923,0.02341,0.08157,0.07515,0.013919999999999998,0.01584,0.26259,1,745,40,2,518,363,2.62243,236.31701,-0.42656000000000005,0
226,18.3066,17.8752,22.155,20.5192,19.0873,0.01821,0.04175,0.57745,0.049030000000000004,0.02226,0.26566999999999996,1,745,40,2,518,364,1.61151,236.31806,-0.45078999999999997,0
227,18.6598,18.5081,20.0888,19.1149,18.7542,0.0237,0.07377,0.09427999999999999,0.01553,0.016890000000000002,0.2764,1,745,40,2,518,365,1.6805400000000001,236.31839,-0.5305300000000001,0
228,17.3201,17.0512,21.6323,19.0694,17.8148,0.007679999999999999,0.02025,0.36665,0.014790000000000001,0.00792,0.27438,1,745,40,2,518,366,3.40129,236.31902000000002,-0.51676,0
229,18.2094,18.0827,20.7413,19.0731,18.4744,0.01665,0.05215,0.17349,0.01544,0.01372,0.2793,1,745,40,2,518,367,2.49362,236.32127999999997,-0.57539,0
230,19.7731,19.6363,21.8489,20.2946,19.9208,0.06525,0.2091,0.45638,0.04155,0.04712,0.28031999999999996,1,745,40,2,518,369,2.6530400000000003,236.3213,-0.61234,0
231,21.3962,21.6089,22.915,23.4491,22.6785,0.48898,1.91914,1.88572,1.1105,0.94453,0.28034000000000003,1,745,40,2,518,370,2.1277,236.32205,-0.61342,1
232,18.2507,18.0894,21.3798,19.3712,18.5746,0.018940000000000002,0.04888,0.28493,0.02334,0.02008,0.27431,1,745,40,2,518,372,3.09096,236.32266,-0.51374,0
233,18.7201,18.6223,21.3558,19.6594,18.9112,0.025889999999999996,0.08034,0.28491,0.02462,0.02141,0.2742,1,745,40,2,518,373,3.18427,236.32141000000001,-0.5139,0
234,19.2877,18.782,21.8466,20.6631,19.5852,0.0424,0.09683,0.45588,0.057429999999999995,0.03472,0.27612,1,745,40,2,518,374,2.3564599999999998,236.32201,-0.52608,2
235,16.5403,16.1354,20.9668,18.7031,17.2986,0.0042899999999999995,0.00958,0.20543000000000003,0.011340000000000001,0.00551,0.2803,1,745,40,2,518,376,2.43358,236.32443999999998,-0.6071,0
236,17.9399,17.5608,22.4603,20.0318,18.6392,0.01295,0.03182,0.76217,0.03283,0.015359999999999999,0.28043,1,745,40,2,518,378,2.4678299999999997,236.32621,-0.61842,0
237,18.663,18.6653,20.4428,19.1507,18.785,0.02557,0.08941,0.13468,0.01695,0.018269999999999998,0.27607,1,745,40,2,518,379,2.69151,236.32852000000003,-0.5211100000000001,0
238,19.7779,19.5472,21.813000000000002,20.8439,20.0626,0.06135,0.18066,0.42243,0.06302,0.04974,0.28034000000000003,1,745,40,2,518,380,1.27305,236.33091000000002,-0.60588,2
239,18.0412,17.8743,21.1487,19.1334,18.3431,0.013940000000000001,0.041839999999999995,0.24049,0.01587,0.01199,0.27743,1,745,40,2,518,381,3.26756,236.33115,-0.53685,0
240,19.8498,19.904,22.273000000000003,20.5122,20.1227,0.06311,0.23845999999999998,0.5941,0.04772,0.05032,0.28015,1,745,40,2,518,383,2.79948,236.33116,-0.5838899999999999,0
241,21.5785,20.7197,22.9159,26.88,22.4969,0.57312,0.9394600000000001,1.88668,0.53171,0.80612,0.28014,1,745,40,2,518,384,0.33371,236.32887000000002,-0.5845100000000001,1
242,19.4808,19.7274,20.5569,19.7542,19.4673,0.04979,0.22988000000000003,0.14447000000000002,0.02685,0.03215,0.28044,1,745,40,2,518,385,2.3039400000000003,236.3313,-0.61517,0
243,19.0161,18.8508,20.4856,19.3673,19.092,0.031689999999999996,0.09802000000000001,0.1286,0.01882,0.02163,0.27,1,745,40,2,518,386,2.38762,236.33197,-0.47673999999999994,0
244,19.4575,19.5621,21.3238,20.1793,19.6984,0.05053,0.19502,0.2862,0.037219999999999996,0.03822,0.27108000000000004,1,745,40,2,518,387,2.61968,236.33407999999997,-0.48363,0
245,18.8638,18.9177,20.6077,19.4748,19.1105,0.028310000000000002,0.1042,0.14658,0.020919999999999998,0.02221,0.27954,1,745,40,2,518,388,2.51381,236.33633999999998,-0.56535,0
246,17.567999999999998,17.4956,19.7104,18.2673,17.739,0.009059999999999999,0.028739999999999998,0.06497,0.00808,0.0072900000000000005,0.26764,1,745,40,2,518,390,2.51349,236.33641,-0.45047,0
247,17.6047,17.4299,19.3907,18.4565,17.9659,0.03047,0.09521,0.16523,0.02546,0.02086,0.27207,1,745,40,2,518,392,0.80361,236.3365,-0.4891,2
248,21.3854,20.5027,22.4252,22.5512,21.9233,0.27615,0.45083999999999996,0.73015,0.30318,0.27663000000000004,0.2722,1,745,40,2,518,393,0.54118,236.33862000000002,-0.48846000000000006,1
249,24.2056,21.4586,22.8802,24.726999999999997,24.5361,1.03791,0.614,0.63039,0.6647,0.8973700000000001,0.27204,1,745,40,2,518,394,0.9873700000000001,236.33543999999998,-0.48968999999999996,0
250,18.8705,18.4753,22.9958,20.5009,19.3015,0.0284,0.07162,1.14304,0.04847,0.026510000000000002,0.27787,1,745,40,2,518,395,2.0081,236.33702999999997,-0.5406,2
251,19.0591,18.9465,22.1211,19.8901,19.2192,0.03249,0.10564000000000001,0.54067,0.028010000000000004,0.024390000000000002,0.26525,1,745,40,2,518,396,3.30997,236.33742,-0.4338,0
252,17.4987,17.3297,20.845,18.7442,17.7983,0.00877,0.02556,0.18026,0.01153,0.007790000000000001,0.27271,1,745,40,2,518,397,3.65084,236.33834,-0.49228,0
253,17.4179,17.2392,21.1761,18.9013,17.8309,0.008440000000000001,0.02408,0.24906,0.0132,0.00811,0.28018000000000004,1,745,40,2,518,398,2.11612,236.33841,-0.59054,0
254,17.787,17.367,24.2626,19.7465,18.4621,0.01123,0.026660000000000003,1.78197,0.02561,0.01315,0.27935,1,745,40,2,518,400,2.89549,236.3385,-0.55972,0
255,22.1701,20.6708,22.4333,22.4816,21.9887,0.91715,0.7478100000000001,1.05656,0.40331999999999996,0.43111000000000005,0.27947,1,745,40,2,518,401,2.01178,236.33868999999999,-0.56183,1
256,21.711,20.8159,22.2619,21.9924,22.2872,0.8770700000000001,1.32175,1.43963,0.31674,0.8675799999999999,0.27939,1,745,40,2,518,402,2.34979,236.33807000000002,-0.56098,0
257,17.2535,16.9823,21.2975,18.9037,17.7009,0.00728,0.01884,0.26661,0.0129,0.007259999999999999,0.27053,1,745,40,2,518,404,2.1110599999999997,236.33952000000002,-0.47461000000000003,0
258,18.6751,19.6602,20.1417,19.0629,18.7642,0.08365,0.6793399999999999,0.22415,0.06389,0.06188,0.28044,1,745,40,2,518,406,2.43575,236.33995,-0.60926,2
259,18.5008,17.922,20.1271,19.0306,18.8131,0.09153,0.12104000000000001,0.34447,0.11329000000000002,0.11199,0.28044,1,745,40,2,518,407,1.99908,236.33964,-0.60965,1
260,16.9115,16.7161,20.7409,18.31,17.2753,0.0056,0.0154,0.16867000000000001,0.00853,0.005379999999999999,0.27812,1,745,40,2,518,414,2.79798,236.33988,-0.54288,0
261,17.2111,17.0845,19.9451,18.1138,17.4179,0.00687,0.020309999999999998,0.07948,0.00731,0.00587,0.26396,1,745,40,2,518,416,3.14653,236.34022000000002,-0.42313,0
262,18.3217,18.2646,20.4882,19.1376,18.5923,0.01759,0.0589,0.13352999999999998,0.01573,0.014669999999999999,0.28024,1,745,40,2,518,417,2.2833,236.34225,-0.5966600000000001,2
263,16.5754,16.3961,18.4621,17.6009,16.8572,0.02132,0.06602000000000001,0.12792,0.02058,0.01718,0.26995,1,745,40,2,518,418,1.89905,236.34217999999998,-0.46703,2
264,18.2211,17.9922,21.9764,19.7877,18.7381,0.01593,0.04547,0.49105,0.02621,0.01623,0.27713000000000004,1,745,40,2,518,419,3.6918599999999997,236.3448,-0.52905,0
265,18.8288,18.7052,20.1356,19.3729,18.9297,0.028339999999999997,0.09049,0.10153999999999999,0.01952,0.02011,0.28008,1,745,40,2,518,420,1.6740000000000002,236.34577000000002,-0.58286,0
266,20.0327,19.7998,21.2035,20.4417,20.0667,0.07507,0.21996,0.24466,0.043,0.04828,0.26643,1,745,40,2,518,421,2.60138,236.34627000000003,-0.43754,0
267,18.1158,17.9667,20.5514,18.9533,18.4075,0.024130000000000002,0.07568,0.23581999999999997,0.02049,0.019790000000000002,0.2789,1,745,40,2,518,422,2.42503,236.34794,-0.5503399999999999,0
268,18.4302,18.1131,20.9641,19.4535,18.7036,0.0261,0.061239999999999996,0.21702,0.023,0.021490000000000002,0.2705,1,745,40,2,518,423,2.88365,236.34892999999997,-0.46658999999999995,2
